dteday,cnt
2011-09-12,129
2011-09-12,165
2011-09-12,184
2011-09-12,163
2011-09-12,189
2011-09-12,212
2011-09-12,298
2011-09-12,590
2011-09-12,571
2011-09-12,436
2011-09-12,299
2011-09-12,195
2011-09-12,150
2011-09-12,69
2011-09-13,26
2011-09-13,10
2011-09-13,2
2011-09-13,4
2011-09-13,8
2011-09-13,20
2011-09-13,122
2011-09-13,362
2011-09-13,425
2011-09-13,214
2011-09-13,135
2011-09-13,153
2011-09-13,187
2011-09-13,184
2011-09-13,190
2011-09-13,180
2011-09-13,292
2011-09-13,579
2011-09-13,539
2011-09-13,396
2011-09-13,272
2011-09-13,245
2011-09-13,144
2011-09-13,74
2011-09-14,33
2011-09-14,8
2011-09-14,5
2011-09-14,8
2011-09-14,9
2011-09-14,31
2011-09-14,145
2011-09-14,370
2011-09-14,429
2011-09-14,202
2011-09-14,142
2011-09-14,164
2011-09-14,212
2011-09-14,178
2011-09-14,124
2011-09-14,176
2011-09-14,277
2011-09-14,599
2011-09-14,586
2011-09-14,381
2011-09-14,261
2011-09-14,213
2011-09-14,160
2011-09-14,72
2011-09-15,37
2011-09-15,20
2011-09-15,5
2011-09-15,8
2011-09-15,7
2011-09-15,31
2011-09-15,124
2011-09-15,338
2011-09-15,391
2011-09-15,209
2011-09-15,121
2011-09-15,159
2011-09-15,179
2011-09-15,189
2011-09-15,170
2011-09-15,135
2011-09-15,222
2011-09-15,261
2011-09-15,244
2011-09-15,232
2011-09-15,248
2011-09-15,145
2011-09-15,115
2011-09-15,69
2011-09-16,48
2011-09-16,26
2011-09-16,10
2011-09-16,6
2011-09-16,4
2011-09-16,32
2011-09-16,93
2011-09-16,299
2011-09-16,409
2011-09-16,210
2011-09-16,140
2011-09-16,179
2011-09-16,251
2011-09-16,223
2011-09-16,225
2011-09-16,203
2011-09-16,358
2011-09-16,566
2011-09-16,482
2011-09-16,315
2011-09-16,225
2011-09-16,163
2011-09-16,167
2011-09-16,126
2011-09-17,108
2011-09-17,80
2011-09-17,79
2011-09-17,28
2011-09-17,5
2011-09-17,5
2011-09-17,22
2011-09-17,37
2011-09-17,108
2011-09-17,177
2011-09-17,249
2011-09-17,367
2011-09-17,372
2011-09-17,349
2011-09-17,297
2011-09-17,354
2011-09-17,305
2011-09-17,359
2011-09-17,329
2011-09-17,256
2011-09-17,176
2011-09-17,170
2011-09-17,143
2011-09-17,136
2011-09-18,112
2011-09-18,79
2011-09-18,89
2011-09-18,36
2011-09-18,1
2011-09-18,6
2011-09-18,12
2011-09-18,44
2011-09-18,69
2011-09-18,140
2011-09-18,260
2011-09-18,317
2011-09-18,364
2011-09-18,376
2011-09-18,311
2011-09-18,365
2011-09-18,369
2011-09-18,325
2011-09-18,289
2011-09-18,245
2011-09-18,180
2011-09-18,147
2011-09-18,84
2011-09-18,54
2011-09-19,37
2011-09-19,10
2011-09-19,13
2011-09-19,5
2011-09-19,8
2011-09-19,28
2011-09-19,113
2011-09-19,332
2011-09-19,420
2011-09-19,215
2011-09-19,105
2011-09-19,139
2011-09-19,189
2011-09-19,177
2011-09-19,188
2011-09-19,187
2011-09-19,263
2011-09-19,568
2011-09-19,540
2011-09-19,374
2011-09-19,231
2011-09-19,200
2011-09-19,129
2011-09-19,68
2011-09-20,25
2011-09-20,14
2011-09-20,5
2011-09-20,3
2011-09-20,6
2011-09-20,22
2011-09-20,114
2011-09-20,329
2011-09-20,209
2011-09-20,69
2011-09-20,30
2011-09-20,56
2011-09-20,60
2011-09-20,103
2011-09-20,112
2011-09-20,192
2011-09-20,264
2011-09-20,511
2011-09-20,492
2011-09-20,337
2011-09-20,253
2011-09-20,206
2011-09-20,148
2011-09-20,81
2011-09-21,27
2011-09-21,17
2011-09-21,6
2011-09-21,6
2011-09-21,7
2011-09-21,31
2011-09-21,117
2011-09-21,330
2011-09-21,462
2011-09-21,208
2011-09-21,133
2011-09-21,180
2011-09-21,193
2011-09-21,181
2011-09-21,179
2011-09-21,185
2011-09-21,281
2011-09-21,536
2011-09-21,408
2011-09-21,283
2011-09-21,160
2011-09-21,200
2011-09-21,127
2011-09-21,95
2011-09-22,41
2011-09-22,11
2011-09-22,10
2011-09-22,12
2011-09-22,2
2011-09-22,30
2011-09-22,101
2011-09-22,311
2011-09-22,415
2011-09-22,203
2011-09-22,120
2011-09-22,165
2011-09-22,176
2011-09-22,193
2011-09-22,183
2011-09-22,181
2011-09-22,301
2011-09-22,563
2011-09-22,551
2011-09-22,420
2011-09-22,285
2011-09-22,221
2011-09-22,187
2011-09-22,113
2011-09-23,52
2011-09-23,31
2011-09-23,20
2011-09-23,8
2011-09-23,13
2011-09-23,22
2011-09-23,104
2011-09-23,254
2011-09-23,317
2011-09-23,111
2011-09-23,35
2011-09-23,21
2011-09-23,29
2011-09-23,34
2011-09-23,24
2011-09-23,61
2011-09-23,56
2011-09-23,99
2011-09-23,234
2011-09-23,248
2011-09-23,179
2011-09-23,138
2011-09-23,157
2011-09-23,148
2011-09-24,93
2011-09-24,79
2011-09-24,68
2011-09-24,31
2011-09-24,8
2011-09-24,5
2011-09-24,18
2011-09-24,46
2011-09-24,121
2011-09-24,175
2011-09-24,293
2011-09-24,386
2011-09-24,407
2011-09-24,460
2011-09-24,390
2011-09-24,452
2011-09-24,449
2011-09-24,426
2011-09-24,400
2011-09-24,308
2011-09-24,243
2011-09-24,222
2011-09-24,193
2011-09-24,150
2011-09-25,173
2011-09-25,124
2011-09-25,106
2011-09-25,59
2011-09-25,8
2011-09-25,3
2011-09-25,17
2011-09-25,38
2011-09-25,86
2011-09-25,155
2011-09-25,275
2011-09-25,361
2011-09-25,413
2011-09-25,369
2011-09-25,347
2011-09-25,353
2011-09-25,464
2011-09-25,420
2011-09-25,404
2011-09-25,329
2011-09-25,186
2011-09-25,137
2011-09-25,104
2011-09-25,79
2011-09-26,29
2011-09-26,17
2011-09-26,8
2011-09-26,5
2011-09-26,6
2011-09-26,25
2011-09-26,113
2011-09-26,332
2011-09-26,355
2011-09-26,205
2011-09-26,154
2011-09-26,159
2011-09-26,209
2011-09-26,187
2011-09-26,154
2011-09-26,209
2011-09-26,313
2011-09-26,570
2011-09-26,553
2011-09-26,383
2011-09-26,251
2011-09-26,182
2011-09-26,136
2011-09-26,75
2011-09-27,37
2011-09-27,10
2011-09-27,11
2011-09-27,10
2011-09-27,8
2011-09-27,24
2011-09-27,124
2011-09-27,249
2011-09-27,427
2011-09-27,193
2011-09-27,122
2011-09-27,123
2011-09-27,162
2011-09-27,151
2011-09-27,152
2011-09-27,205
2011-09-27,258
2011-09-27,530
2011-09-27,356
2011-09-27,320
2011-09-27,238
2011-09-27,196
2011-09-27,121
2011-09-27,93
2011-09-28,36
2011-09-28,14
2011-09-28,9
2011-09-28,3
2011-09-28,4
2011-09-28,22
2011-09-28,114
2011-09-28,185
2011-09-28,287
2011-09-28,155
2011-09-28,129
2011-09-28,151
2011-09-28,184
2011-09-28,162
2011-09-28,170
2011-09-28,181
2011-09-28,280
2011-09-28,591
2011-09-28,524
2011-09-28,372
2011-09-28,102
2011-09-28,74
2011-09-28,87
2011-09-28,71
2011-09-29,40
2011-09-29,23
2011-09-29,2
2011-09-29,8
2011-09-29,7
2011-09-29,22
2011-09-29,111
2011-09-29,283
2011-09-29,431
2011-09-29,225
2011-09-29,127
2011-09-29,158
2011-09-29,195
2011-09-29,211
2011-09-29,167
2011-09-29,227
2011-09-29,291
2011-09-29,589
2011-09-29,584
2011-09-29,384
2011-09-29,273
2011-09-29,225
2011-09-29,175
2011-09-29,81
2011-09-30,60
2011-09-30,23
2011-09-30,15
2011-09-30,3
2011-09-30,8
2011-09-30,26
2011-09-30,98
2011-09-30,297
2011-09-30,456
2011-09-30,237
2011-09-30,168
2011-09-30,217
2011-09-30,254
2011-09-30,266
2011-09-30,266
2011-09-30,245
2011-09-30,360
2011-09-30,591
2011-09-30,511
2011-09-30,374
2011-09-30,230
2011-09-30,206
2011-09-30,159
2011-09-30,132
2011-10-01,130
2011-10-01,58
2011-10-01,67
2011-10-01,25
2011-10-01,8
2011-10-01,5
2011-10-01,19
2011-10-01,36
2011-10-01,67
2011-10-01,129
2011-10-01,121
2011-10-01,132
2011-10-01,158
2011-10-01,125
2011-10-01,180
2011-10-01,195
2011-10-01,223
2011-10-01,228
2011-10-01,140
2011-10-01,126
2011-10-01,66
2011-10-01,56
2011-10-01,70
2011-10-01,65
2011-10-02,47
2011-10-02,24
2011-10-02,30
2011-10-02,9
2011-10-02,7
2011-10-02,7
2011-10-02,15
2011-10-02,29
2011-10-02,64
2011-10-02,115
2011-10-02,248
2011-10-02,292
2011-10-02,321
2011-10-02,308
2011-10-02,256
2011-10-02,173
2011-10-02,206
2011-10-02,167
2011-10-02,174
2011-10-02,162
2011-10-02,87
2011-10-02,88
2011-10-02,64
2011-10-02,25
2011-10-03,16
2011-10-03,6
2011-10-03,4
2011-10-03,7
2011-10-03,8
2011-10-03,21
2011-10-03,94
2011-10-03,249
2011-10-03,372
2011-10-03,153
2011-10-03,101
2011-10-03,126
2011-10-03,147
2011-10-03,118
2011-10-03,120
2011-10-03,101
2011-10-03,218
2011-10-03,495
2011-10-03,412
2011-10-03,315
2011-10-03,204
2011-10-03,138
2011-10-03,91
2011-10-03,54
2011-10-04,27
2011-10-04,9
2011-10-04,3
2011-10-04,6
2011-10-04,7
2011-10-04,27
2011-10-04,112
2011-10-04,309
2011-10-04,400
2011-10-04,187
2011-10-04,126
2011-10-04,124
2011-10-04,199
2011-10-04,173
2011-10-04,183
2011-10-04,194
2011-10-04,309
2011-10-04,585
2011-10-04,524
2011-10-04,345
2011-10-04,261
2011-10-04,166
2011-10-04,114
2011-10-04,66
2011-10-05,43
2011-10-05,11
2011-10-05,3
2011-10-05,6
2011-10-05,5
2011-10-05,32
2011-10-05,117
2011-10-05,301
2011-10-05,467
2011-10-05,219
2011-10-05,133
2011-10-05,170
2011-10-05,214
2011-10-05,219
2011-10-05,190
2011-10-05,182
2011-10-05,282
2011-10-05,591
2011-10-05,593
2011-10-05,374
2011-10-05,246
2011-10-05,201
2011-10-05,154
2011-10-05,73
2011-10-06,40
2011-10-06,22
2011-10-06,10
2011-10-06,5
2011-10-06,5
2011-10-06,24
2011-10-06,114
2011-10-06,302
2011-10-06,457
2011-10-06,208
2011-10-06,129
2011-10-06,144
2011-10-06,226
2011-10-06,191
2011-10-06,195
2011-10-06,219
2011-10-06,323
2011-10-06,568
2011-10-06,538
2011-10-06,343
2011-10-06,260
2011-10-06,195
2011-10-06,148
2011-10-06,99
2011-10-07,67
2011-10-07,28
2011-10-07,5
2011-10-07,10
2011-10-07,5
2011-10-07,27
2011-10-07,87
2011-10-07,242
2011-10-07,417
2011-10-07,241
2011-10-07,174
2011-10-07,230
2011-10-07,235
2011-10-07,305
2011-10-07,256
2011-10-07,270
2011-10-07,419
2011-10-07,563
2011-10-07,465
2011-10-07,294
2011-10-07,197
2011-10-07,166
2011-10-07,146
2011-10-07,136
2011-10-08,89
2011-10-08,65
2011-10-08,45
2011-10-08,20
2011-10-08,10
2011-10-08,8
2011-10-08,22
2011-10-08,73
2011-10-08,103
2011-10-08,217
2011-10-08,337
2011-10-08,397
2011-10-08,446
2011-10-08,485
2011-10-08,465
2011-10-08,496
2011-10-08,451
2011-10-08,393
2011-10-08,359
2011-10-08,248
2011-10-08,202
2011-10-08,187
2011-10-08,149
2011-10-08,142
2011-10-09,129
2011-10-09,78
2011-10-09,55
2011-10-09,30
2011-10-09,14
2011-10-09,15
2011-10-09,21
2011-10-09,44
2011-10-09,107
2011-10-09,185
2011-10-09,365
2011-10-09,423
2011-10-09,455
2011-10-09,418
2011-10-09,500
2011-10-09,407
2011-10-09,470
2011-10-09,438
2011-10-09,414
2011-10-09,302
2011-10-09,193
2011-10-09,173
2011-10-09,152
2011-10-09,123
2011-10-10,53
2011-10-10,34
2011-10-10,19
2011-10-10,11
2011-10-10,6
2011-10-10,21
2011-10-10,44
2011-10-10,114
2011-10-10,254
2011-10-10,219
2011-10-10,265
2011-10-10,322
2011-10-10,365
2011-10-10,365
2011-10-10,370
2011-10-10,384
2011-10-10,402
2011-10-10,459
2011-10-10,473
2011-10-10,336
2011-10-10,225
2011-10-10,175
2011-10-10,126
2011-10-10,75
2011-10-11,30
2011-10-11,11
2011-10-11,5
2011-10-11,3
2011-10-11,5
2011-10-11,20
2011-10-11,123
2011-10-11,352
2011-10-11,406
2011-10-11,235
2011-10-11,149
2011-10-11,123
2011-10-11,181
2011-10-11,180
2011-10-11,171
2011-10-11,175
2011-10-11,320
2011-10-11,604
2011-10-11,539
2011-10-11,318
2011-10-11,234
2011-10-11,175
2011-10-11,147
2011-10-11,57
2011-10-12,25
2011-10-12,10
2011-10-12,2
2011-10-12,2
2011-10-12,7
2011-10-12,22
2011-10-12,112
2011-10-12,259
2011-10-12,404
2011-10-12,197
2011-10-12,113
2011-10-12,120
2011-10-12,62
2011-10-12,101
2011-10-12,78
2011-10-12,45
2011-10-12,55
2011-10-12,251
2011-10-12,172
2011-10-12,109
2011-10-12,90
2011-10-12,83
2011-10-12,43
2011-10-12,54
2011-10-13,15
2011-10-13,12
2011-10-13,4
2011-10-13,6
2011-10-13,7
2011-10-13,17
2011-10-13,52
2011-10-13,81
2011-10-13,209
2011-10-13,109
2011-10-13,69
2011-10-13,84
2011-10-13,105
2011-10-13,162
2011-10-13,133
2011-10-13,155
2011-10-13,276
2011-10-13,479
2011-10-13,268
2011-10-13,205
2011-10-13,181
2011-10-13,123
2011-10-13,114
2011-10-13,47
2011-10-14,39
2011-10-14,24
2011-10-14,6
2011-10-14,7
2011-10-14,8
2011-10-14,17
2011-10-14,94
2011-10-14,147
2011-10-14,209
2011-10-14,180
2011-10-14,125
2011-10-14,87
2011-10-14,75
2011-10-14,132
2011-10-14,156
2011-10-14,230
2011-10-14,344
2011-10-14,481
2011-10-14,423
2011-10-14,248
2011-10-14,196
2011-10-14,178
2011-10-14,143
2011-10-14,95
2011-10-15,106
2011-10-15,73
2011-10-15,56
2011-10-15,23
2011-10-15,6
2011-10-15,7
2011-10-15,20
2011-10-15,57
2011-10-15,125
2011-10-15,207
2011-10-15,322
2011-10-15,374
2011-10-15,456
2011-10-15,394
2011-10-15,472
2011-10-15,377
2011-10-15,443
2011-10-15,441
2011-10-15,372
2011-10-15,238
2011-10-15,179
2011-10-15,168
2011-10-15,166
2011-10-15,135
2011-10-16,107
2011-10-16,77
2011-10-16,65
2011-10-16,42
2011-10-16,12
2011-10-16,7
2011-10-16,10
2011-10-16,48
2011-10-16,99
2011-10-16,190
2011-10-16,347
2011-10-16,377
2011-10-16,444
2011-10-16,438
2011-10-16,462
2011-10-16,412
2011-10-16,466
2011-10-16,405
2011-10-16,328
2011-10-16,233
2011-10-16,178
2011-10-16,102
2011-10-16,130
2011-10-16,62
2011-10-17,37
2011-10-17,17
2011-10-17,7
2011-10-17,2
2011-10-17,5
2011-10-17,29
2011-10-17,114
2011-10-17,309
2011-10-17,414
2011-10-17,206
2011-10-17,135
2011-10-17,166
2011-10-17,205
2011-10-17,205
2011-10-17,166
2011-10-17,208
2011-10-17,302
2011-10-17,620
2011-10-17,518
2011-10-17,333
2011-10-17,229
2011-10-17,177
2011-10-17,104
2011-10-17,62
2011-10-18,31
2011-10-18,11
2011-10-18,5
2011-10-18,1
2011-10-18,4
2011-10-18,21
2011-10-18,109
2011-10-18,341
2011-10-18,499
2011-10-18,227
2011-10-18,102
2011-10-18,147
2011-10-18,201
2011-10-18,219
2011-10-18,169
2011-10-18,205
2011-10-18,304
2011-10-18,625
2011-10-18,570
2011-10-18,317
2011-10-18,227
2011-10-18,206
2011-10-18,137
2011-10-18,70
2011-10-19,34
2011-10-19,16
2011-10-19,7
2011-10-19,3
2011-10-19,3
2011-10-19,31
2011-10-19,68
2011-10-19,210
2011-10-19,202
2011-10-19,123
2011-10-19,149
2011-10-19,130
2011-10-19,106
2011-10-19,97
2011-10-19,120
2011-10-19,201
2011-10-19,181
2011-10-19,140
2011-10-19,197
2011-10-19,145
2011-10-19,85
2011-10-19,107
2011-10-19,69
2011-10-20,26
2011-10-20,15
2011-10-20,4
2011-10-20,1
2011-10-20,8
2011-10-20,26
2011-10-20,92
2011-10-20,318
2011-10-20,426
2011-10-20,223
2011-10-20,130
2011-10-20,129
2011-10-20,199
2011-10-20,164
2011-10-20,155
2011-10-20,160
2011-10-20,234
2011-10-20,494
2011-10-20,469
2011-10-20,298
2011-10-20,241
2011-10-20,165
2011-10-20,128
2011-10-20,90
2011-10-21,50
2011-10-21,26
2011-10-21,18
2011-10-21,7
2011-10-21,6
2011-10-21,31
2011-10-21,85
2011-10-21,233
2011-10-21,402
2011-10-21,222
2011-10-21,138
2011-10-21,174
2011-10-21,240
2011-10-21,206
2011-10-21,198
2011-10-21,235
2011-10-21,302
2011-10-21,524
2011-10-21,397
2011-10-21,253
2011-10-21,184
2011-10-21,143
2011-10-21,113
2011-10-21,117
2011-10-22,96
2011-10-22,70
2011-10-22,31
2011-10-22,20
2011-10-22,8
2011-10-22,8
2011-10-22,18
2011-10-22,57
2011-10-22,114
2011-10-22,169
2011-10-22,236
2011-10-22,282
2011-10-22,343
2011-10-22,322
2011-10-22,310
2011-10-22,382
2011-10-22,359
2011-10-22,360
2011-10-22,335
2011-10-22,220
2011-10-22,159
2011-10-22,157
2011-10-22,144
2011-10-22,108
2011-10-23,88
2011-10-23,71
2011-10-23,50
2011-10-23,46
2011-10-23,6
2011-10-23,3
2011-10-23,12
2011-10-23,21
2011-10-23,88
2011-10-23,143
2011-10-23,289
2011-10-23,333
2011-10-23,413
2011-10-23,415
2011-10-23,408
2011-10-23,387
2011-10-23,405
2011-10-23,340
2011-10-23,284
2011-10-23,193
2011-10-23,144
2011-10-23,99
2011-10-23,94
2011-10-23,49
2011-10-24,32
2011-10-24,15
2011-10-24,7
2011-10-24,4
2011-10-24,6
2011-10-24,21
2011-10-24,86
2011-10-24,285
2011-10-24,398
2011-10-24,195
2011-10-24,129
2011-10-24,168
2011-10-24,220
2011-10-24,198
2011-10-24,206
2011-10-24,177
2011-10-24,310
2011-10-24,614
2011-10-24,486
2011-10-24,237
2011-10-24,129
2011-10-24,126
2011-10-24,79
2011-10-24,59
2011-10-25,30
2011-10-25,11
2011-10-25,5
2011-10-25,4
2011-10-25,5
2011-10-25,24
2011-10-25,98
2011-10-25,314
2011-10-25,408
2011-10-25,223
2011-10-25,128
2011-10-25,166
2011-10-25,200
2011-10-25,198
2011-10-25,200
2011-10-25,234
2011-10-25,285
2011-10-25,585
2011-10-25,518
2011-10-25,338
2011-10-25,248
2011-10-25,201
2011-10-25,170
2011-10-25,94
2011-10-26,32
2011-10-26,12
2011-10-26,3
2011-10-26,3
2011-10-26,5
2011-10-26,21
2011-10-26,92
2011-10-26,299
2011-10-26,464
2011-10-26,240
2011-10-26,131
2011-10-26,155
2011-10-26,194
2011-10-26,82
2011-10-26,66
2011-10-26,70
2011-10-26,213
2011-10-26,454
2011-10-26,453
2011-10-26,331
2011-10-26,207
2011-10-26,157
2011-10-26,135
2011-10-26,75
2011-10-27,26
2011-10-27,11
2011-10-27,8
2011-10-27,4
2011-10-27,4
2011-10-27,15
2011-10-27,46
2011-10-27,137
2011-10-27,316
2011-10-27,171
2011-10-27,62
2011-10-27,52
2011-10-27,53
2011-10-27,74
2011-10-27,92
2011-10-27,107
2011-10-27,207
2011-10-27,322
2011-10-27,240
2011-10-27,219
2011-10-27,182
2011-10-27,132
2011-10-27,111
2011-10-27,68
2011-10-28,44
2011-10-28,16
2011-10-28,4
2011-10-28,8
2011-10-28,10
2011-10-28,25
2011-10-28,75
2011-10-28,205
2011-10-28,374
2011-10-28,229
2011-10-28,130
2011-10-28,168
2011-10-28,213
2011-10-28,228
2011-10-28,185
2011-10-28,215
2011-10-28,308
2011-10-28,446
2011-10-28,368
2011-10-28,204
2011-10-28,143
2011-10-28,74
2011-10-28,36
2011-10-28,39
2011-10-29,19
2011-10-29,18
2011-10-29,17
2011-10-29,8
2011-10-29,1
2011-10-29,1
2011-10-29,5
2011-10-29,7
2011-10-29,20
2011-10-29,20
2011-10-29,12
2011-10-29,27
2011-10-29,50
2011-10-29,30
2011-10-29,29
2011-10-29,41
2011-10-29,22
2011-10-29,31
2011-10-29,43
2011-10-29,39
2011-10-29,47
2011-10-29,50
2011-10-29,54
2011-10-29,36
2011-10-30,54
2011-10-30,43
2011-10-30,50
2011-10-30,33
2011-10-30,11
2011-10-30,4
2011-10-30,10
2011-10-30,22
2011-10-30,80
2011-10-30,147
2011-10-30,178
2011-10-30,240
2011-10-30,314
2011-10-30,345
2011-10-30,300
2011-10-30,290
2011-10-30,320
2011-10-30,245
2011-10-30,213
2011-10-30,153
2011-10-30,92
2011-10-30,79
2011-10-30,71
2011-10-30,37
2011-10-31,23
2011-10-31,13
2011-10-31,3
2011-10-31,3
2011-10-31,6
2011-10-31,18
2011-10-31,86
2011-10-31,227
2011-10-31,372
2011-10-31,211
2011-10-31,105
2011-10-31,128
2011-10-31,170
2011-10-31,152
2011-10-31,141
2011-10-31,168
2011-10-31,272
2011-10-31,486
2011-10-31,422
2011-10-31,238
2011-10-31,172
2011-10-31,116
2011-10-31,85
2011-10-31,52
2011-11-01,21
2011-11-01,11
2011-11-01,4
2011-11-01,6
2011-11-01,8
2011-11-01,18
2011-11-01,93
2011-11-01,254
2011-11-01,419
2011-11-01,222
2011-11-01,135
2011-11-01,117
2011-11-01,176
2011-11-01,167
2011-11-01,150
2011-11-01,186
2011-11-01,298
2011-11-01,506
2011-11-01,460
2011-11-01,313
2011-11-01,209
2011-11-01,127
2011-11-01,96
2011-11-01,72
2011-11-02,19
2011-11-02,10
2011-11-02,2
2011-11-02,2
2011-11-02,4
2011-11-02,27
2011-11-02,92
2011-11-02,251
2011-11-02,472
2011-11-02,228
2011-11-02,133
2011-11-02,144
2011-11-02,189
2011-11-02,161
2011-11-02,172
2011-11-02,187
2011-11-02,266
2011-11-02,553
2011-11-02,479
2011-11-02,282
2011-11-02,182
2011-11-02,168
2011-11-02,106
2011-11-02,57
2011-11-03,31
2011-11-03,15
2011-11-03,7
2011-11-03,5
2011-11-03,4
2011-11-03,28
2011-11-03,99
2011-11-03,292
2011-11-03,402
2011-11-03,164
2011-11-03,110
2011-11-03,120
2011-11-03,179
2011-11-03,169
2011-11-03,152
2011-11-03,162
2011-11-03,267
2011-11-03,498
2011-11-03,433
2011-11-03,252
2011-11-03,209
2011-11-03,144
2011-11-03,137
2011-11-03,95
2011-11-04,43
2011-11-04,17
2011-11-04,10
2011-11-04,8
2011-11-04,7
2011-11-04,23
2011-11-04,66
2011-11-04,245
2011-11-04,395
2011-11-04,254
2011-11-04,134
2011-11-04,162
2011-11-04,197
2011-11-04,194
2011-11-04,201
2011-11-04,237
2011-11-04,290
2011-11-04,480
2011-11-04,374
2011-11-04,196
2011-11-04,186
2011-11-04,123
2011-11-04,115
2011-11-04,89
2011-11-05,52
2011-11-05,62
2011-11-05,31
2011-11-05,8
2011-11-05,8
2011-11-05,2
2011-11-05,23
2011-11-05,34
2011-11-05,84
2011-11-05,141
2011-11-05,227
2011-11-05,238
2011-11-05,372
2011-11-05,355
2011-11-05,386
2011-11-05,343
2011-11-05,335
2011-11-05,334
2011-11-05,237
2011-11-05,204
2011-11-05,165
2011-11-05,118
2011-11-05,82
2011-11-05,85
2011-11-06,75
2011-11-06,115
2011-11-06,29
2011-11-06,9
2011-11-06,6
2011-11-06,5
2011-11-06,16
2011-11-06,28
2011-11-06,90
2011-11-06,170
2011-11-06,262
2011-11-06,320
2011-11-06,346
2011-11-06,314
2011-11-06,320
2011-11-06,306
2011-11-06,347
2011-11-06,256
2011-11-06,185
2011-11-06,151
2011-11-06,116
2011-11-06,88
2011-11-06,45
2011-11-06,50
2011-11-07,15
2011-11-07,8
2011-11-07,2
2011-11-07,3
2011-11-07,6
2011-11-07,26
2011-11-07,99
2011-11-07,311
